Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
149,04/09/14 10:01:00,04/09/14 11:00:00,1.400409E+002,1.139982E+002,2.401349E+001,2.029233E+000,1.841243E+003,2.997816E+003,6.446824E+002,2.594425E+003
150,04/09/14 10:01:00,04/09/14 11:00:00,8.701274E+001,8.439230E+001,0.000000E+000,2.620445E+000,1.144034E+003,2.219268E+003,0.000000E+000,3.350304E+003
151,04/09/14 10:01:00,04/09/14 11:00:00,1.117672E+002,1.096445E+002,1.815759E-003,2.120844E+000,1.469503E+003,2.883326E+003,4.874711E-002,2.711552E+003
152,04/09/14 10:01:00,04/09/14 11:00:00,7.721507E+001,7.436166E+001,0.000000E+000,2.853399E+000,1.015216E+003,1.955492E+003,0.000000E+000,3.648141E+003
153,04/09/14 10:01:00,04/09/14 11:00:00,1.205879E+002,1.186180E+002,0.000000E+000,1.969836E+000,1.585477E+003,3.119303E+003,0.000000E+000,2.518484E+003
154,04/09/14 10:01:00,04/09/14 11:00:00,2.548124E+002,1.306622E+002,1.224677E+002,1.682490E+000,3.350247E+003,3.436030E+003,3.287851E+003,2.151104E+003
155,04/09/14 10:01:00,04/09/14 11:00:00,1.077663E+002,7.194332E+001,3.347075E+001,2.352238E+000,1.416900E+003,1.891896E+003,8.985784E+002,3.007394E+003
156,04/09/14 10:01:00,04/09/14 11:00:00,1.289986E+002,7.067410E+001,5.609044E+001,2.234013E+000,1.696059E+003,1.858520E+003,1.505842E+003,2.856240E+003
157,04/09/14 10:01:00,04/09/14 11:00:00,1.409724E+002,7.069830E+001,6.812625E+001,2.147861E+000,1.853490E+003,1.859156E+003,1.828964E+003,2.746094E+003
158,04/09/14 10:01:00,04/09/14 11:00:00,4.028326E+002,1.542789E+002,2.473360E+002,1.217775E+000,5.296400E+003,4.057077E+003,6.640149E+003,1.556955E+003
159,04/09/14 10:01:00,04/09/14 11:00:00,3.361117E+002,1.326378E+002,2.020222E+002,1.451648E+000,4.419161E+003,3.487981E+003,5.423626E+003,1.855968E+003
160,04/09/14 10:01:00,04/09/14 11:00:00,3.198571E+002,1.201547E+002,1.979717E+002,1.730819E+000,4.205448E+003,3.159712E+003,5.314881E+003,2.212895E+003
161,04/09/14 10:01:00,04/09/14 11:00:00,2.869423E+002,1.080133E+002,1.769971E+002,1.931909E+000,3.772687E+003,2.840429E+003,4.751784E+003,2.469993E+003
162,04/09/14 10:01:00,04/09/14 11:00:00,1.345498E+002,6.104609E+001,7.110843E+001,2.395300E+000,1.769047E+003,1.605332E+003,1.909025E+003,3.062451E+003
163,04/09/14 10:01:00,04/09/14 11:00:00,3.179611E+002,1.187442E+002,1.974274E+002,1.789532E+000,4.180519E+003,3.122620E+003,5.300269E+003,2.287961E+003
164,04/09/14 10:01:00,04/09/14 11:00:00,3.103748E+002,1.213850E+002,1.872578E+002,1.731993E+000,4.080775E+003,3.192066E+003,5.027250E+003,2.214396E+003
165,04/09/14 10:01:00,04/09/14 11:00:00,4.081411E+002,1.584706E+002,2.485363E+002,1.134165E+000,5.366196E+003,4.167307E+003,6.672375E+003,1.450058E+003
166,04/09/14 10:01:00,04/09/14 11:00:00,4.486407E+002,1.800793E+002,2.678329E+002,7.285661E-001,5.898681E+003,4.735552E+003,7.190422E+003,9.314897E+002
167,04/09/14 10:01:00,04/09/14 11:00:00,4.306820E+002,1.758081E+002,2.540583E+002,8.156570E-001,5.662562E+003,4.623232E+003,6.820620E+003,1.042838E+003
168,04/09/14 10:01:00,04/09/14 11:00:00,4.330660E+002,1.708573E+002,2.613038E+002,9.048308E-001,5.693906E+003,4.493042E+003,7.015140E+003,1.156849E+003
169,04/09/14 10:01:00,04/09/14 11:00:00,3.900796E+002,1.482650E+002,2.404776E+002,1.337016E+000,5.128726E+003,3.898930E+003,6.456026E+003,1.709408E+003
170,04/09/14 10:01:00,04/09/14 11:00:00,1.264542E+002,6.217879E+001,6.188395E+001,2.391471E+000,1.662607E+003,1.635118E+003,1.661378E+003,3.057554E+003
171,04/09/14 10:01:00,04/09/14 11:00:00,3.266641E+002,1.233644E+002,2.015856E+002,1.714055E+000,4.294945E+003,3.244119E+003,5.411905E+003,2.191461E+003
172,04/09/14 10:01:00,04/09/14 11:00:00,2.752064E+002,1.105927E+002,1.627325E+002,1.881170E+000,3.618385E+003,2.908262E+003,4.368826E+003,2.405122E+003
173,04/09/14 10:01:00,04/09/14 11:00:00,4.196694E+002,1.697873E+002,2.489462E+002,9.359403E-001,5.517769E+003,4.464903E+003,6.683377E+003,1.196623E+003
174,04/09/14 10:01:00,04/09/14 11:00:00,3.684739E+002,1.534412E+002,2.137892E+002,1.243539E+000,4.844657E+003,4.035050E+003,5.739530E+003,1.589895E+003
175,04/09/14 10:01:00,04/09/14 11:00:00,4.443551E+002,1.788597E+002,2.647427E+002,7.526519E-001,5.842334E+003,4.703481E+003,7.107462E+003,9.622841E+002
176,04/09/14 10:01:00,04/09/14 11:00:00,4.389680E+002,1.782390E+002,2.599639E+002,7.651518E-001,5.771505E+003,4.687157E+003,6.979167E+003,9.782655E+002
177,04/09/14 10:01:00,04/09/14 11:00:00,3.610499E+002,1.360605E+002,2.234368E+002,1.552557E+000,4.747046E+003,3.577989E+003,5.998536E+003,1.984982E+003
178,04/09/14 10:01:00,04/09/14 11:00:00,3.944323E+002,1.565391E+002,2.366991E+002,1.194070E+000,5.185954E+003,4.116515E+003,6.354585E+003,1.526648E+003
179,04/09/14 10:01:00,04/09/14 11:00:00,2.794807E+002,1.056960E+002,1.718988E+002,1.885902E+000,3.674583E+003,2.779492E+003,4.614911E+003,2.411172E+003
180,04/09/14 10:01:00,04/09/14 11:00:00,3.063991E+002,1.371651E+002,1.677592E+002,1.474783E+000,4.028504E+003,3.607037E+003,4.503778E+003,1.885547E+003
181,04/09/14 10:01:00,04/09/14 11:00:00,1.545074E+002,8.537856E+001,6.693705E+001,2.191739E+000,2.031446E+003,2.245203E+003,1.797037E+003,2.802192E+003
182,04/09/14 10:01:00,04/09/14 11:00:00,9.731605E+001,5.944855E+001,3.557818E+001,2.289318E+000,1.279501E+003,1.563321E+003,9.551561E+002,2.926949E+003
183,04/09/14 10:01:00,04/09/14 11:00:00,6.898265E+001,4.917902E+001,1.756327E+001,2.240366E+000,9.069767E+002,1.293263E+003,4.715155E+002,2.864363E+003
184,04/09/14 10:01:00,04/09/14 11:00:00,3.673599E+001,3.417764E+001,2.630614E-001,2.295285E+000,4.830009E+002,8.987709E+002,7.062324E+000,2.934579E+003
185,04/09/14 10:01:00,04/09/14 11:00:00,2.498874E+002,9.986097E+001,1.480346E+002,1.991806E+000,3.285493E+003,2.626048E+003,3.974237E+003,2.546573E+003
186,04/09/14 10:01:00,04/09/14 11:00:00,3.268072E+001,3.041371E+001,0.000000E+000,2.267015E+000,4.296827E+002,7.997905E+002,0.000000E+000,2.898435E+003
187,04/09/14 10:01:00,04/09/14 11:00:00,6.113698E+001,4.409048E+001,1.469843E+001,2.348075E+000,8.038226E+002,1.159449E+003,3.946040E+002,3.002072E+003
188,04/09/14 10:01:00,04/09/14 11:00:00,2.699950E+002,1.028245E+002,1.654373E+002,1.733255E+000,3.549866E+003,2.703980E+003,4.441441E+003,2.216009E+003
189,04/09/14 10:01:00,04/09/14 11:00:00,6.075883E+001,5.782638E+001,0.000000E+000,2.932452E+000,7.988508E+002,1.520663E+003,0.000000E+000,3.749212E+003
190,04/09/14 10:01:00,04/09/14 11:00:00,6.277991E+001,5.980711E+001,0.000000E+000,2.972806E+000,8.254237E+002,1.572750E+003,0.000000E+000,3.800806E+003
191,04/09/14 10:01:00,04/09/14 11:00:00,5.042296E+001,4.723156E+001,0.000000E+000,3.191406E+000,6.629558E+002,1.242050E+003,0.000000E+000,4.080291E+003
192,04/09/14 10:01:00,04/09/14 11:00:00,6.219359E+001,5.914485E+001,0.000000E+000,3.048740E+000,8.177148E+002,1.555335E+003,0.000000E+000,3.897889E+003
193,04/09/14 10:01:00,04/09/14 11:00:00,1.782247E+002,1.121756E+002,6.411761E+001,1.931453E+000,2.343279E+003,2.949886E+003,1.721345E+003,2.469410E+003
194,04/09/14 10:01:00,04/09/14 11:00:00,7.753265E+001,7.481613E+001,0.000000E+000,2.716526E+000,1.019391E+003,1.967443E+003,0.000000E+000,3.473145E+003
195,04/09/14 10:01:00,04/09/14 11:00:00,5.892818E+001,5.590960E+001,0.000000E+000,3.018586E+000,7.747816E+002,1.470257E+003,0.000000E+000,3.859336E+003
196,04/09/14 10:01:00,04/09/14 11:00:00,2.364164E+002,1.402440E+002,9.463988E+001,1.532568E+000,3.108379E+003,3.688002E+003,2.540766E+003,1.959426E+003
197,04/09/14 10:01:00,04/09/14 11:00:00,4.592183E+002,1.999457E+002,2.589464E+002,3.261625E-001,6.037754E+003,5.257981E+003,6.951852E+003,4.170069E+002
198,04/09/14 10:01:00,04/09/14 11:00:00,3.679470E+002,1.692723E+002,1.977273E+002,9.473939E-001,4.837729E+003,4.451361E+003,5.308321E+003,1.211266E+003
199,04/09/14 10:01:00,04/09/14 11:00:00,2.009034E+002,1.511520E+002,4.843651E+001,1.314889E+000,2.641457E+003,3.974852E+003,1.300359E+003,1.681118E+003
200,04/09/14 10:01:00,04/09/14 11:00:00,1.796766E+002,1.707489E+002,8.009336E+000,9.183262E-001,2.362369E+003,4.490191E+003,2.150241E+002,1.174103E+003
201,04/09/14 10:01:00,04/09/14 11:00:00,3.438417E+002,1.784714E+002,1.646089E+002,7.614555E-001,4.520795E+003,4.693269E+003,4.419202E+003,9.735396E+002
202,04/09/14 10:01:00,04/09/14 11:00:00,3.279221E+002,1.934648E+002,1.339995E+002,4.577067E-001,4.311485E+003,5.087552E+003,3.597442E+003,5.851893E+002
203,04/09/14 10:01:00,04/09/14 11:00:00,3.165635E+002,2.012853E+002,1.149789E+002,2.992874E-001,4.162144E+003,5.293209E+003,3.086801E+003,3.826464E+002
204,04/09/14 10:01:00,04/09/14 11:00:00,4.022895E+002,2.057311E+002,1.963495E+002,2.089113E-001,5.289260E+003,5.410119E+003,5.271332E+003,2.670982E+002
205,04/09/14 10:01:00,04/09/14 11:00:00,5.492982E+001,5.169067E+001,0.000000E+000,3.239148E+000,7.222114E+002,1.359312E+003,0.000000E+000,4.141330E+003
206,04/09/14 10:01:00,04/09/14 11:00:00,3.949376E+001,3.608406E+001,0.000000E+000,3.409689E+000,5.192598E+002,9.489041E+002,0.000000E+000,4.359372E+003
207,04/09/14 10:01:00,04/09/14 11:00:00,5.607188E+001,5.292749E+001,0.000000E+000,3.144391E+000,7.372272E+002,1.391836E+003,0.000000E+000,4.020181E+003
208,04/09/14 10:01:00,04/09/14 11:00:00,8.141925E+001,7.864020E+001,0.000000E+000,2.779051E+000,1.070492E+003,2.068005E+003,0.000000E+000,3.553086E+003
209,04/09/14 10:01:00,04/09/14 11:00:00,3.872102E+001,3.522512E+001,0.000000E+000,3.495902E+000,5.090999E+002,9.263163E+002,0.000000E+000,4.469597E+003
210,04/09/14 10:01:00,04/09/14 11:00:00,4.616236E+001,4.288221E+001,0.000000E+000,3.280151E+000,6.069379E+002,1.127675E+003,0.000000E+000,4.193754E+003
211,04/09/14 10:01:00,04/09/14 11:00:00,4.385062E+002,1.759567E+002,2.618112E+002,7.383494E-001,5.765433E+003,4.627140E+003,7.028760E+003,9.439979E+002
212,04/09/14 10:01:00,04/09/14 11:00:00,3.757492E+002,1.649843E+002,2.097876E+002,9.773729E-001,4.940312E+003,4.338599E+003,5.632099E+003,1.249595E+003
213,04/09/14 10:01:00,04/09/14 11:00:00,4.120602E+002,1.579284E+002,2.531029E+002,1.028848E+000,5.417724E+003,4.153050E+003,6.794972E+003,1.315408E+003
214,04/09/14 10:01:00,04/09/14 11:00:00,1.628047E+002,1.462333E+002,1.516324E+001,1.408218E+000,2.140539E+003,3.845502E+003,4.070826E+002,1.800441E+003
215,04/09/14 10:01:00,04/09/14 11:00:00,3.292732E+002,1.646080E+002,1.636567E+002,1.008509E+000,4.329250E+003,4.328704E+003,4.393639E+003,1.289403E+003
216,04/09/14 10:01:00,04/09/14 11:00:00,1.245496E+002,1.226637E+002,0.000000E+000,1.885884E+000,1.637565E+003,3.225693E+003,0.000000E+000,2.411150E+003
217,04/09/14 10:01:00,04/09/14 11:00:00,9.883398E+001,9.642180E+001,0.000000E+000,2.412187E+000,1.299459E+003,2.535608E+003,0.000000E+000,3.084041E+003
218,04/09/14 10:01:00,04/09/14 11:00:00,8.407481E+001,8.136095E+001,0.000000E+000,2.713870E+000,1.105407E+003,2.139552E+003,0.000000E+000,3.469750E+003
219,04/09/14 10:01:00,04/09/14 11:00:00,8.540549E+001,8.270749E+001,0.000000E+000,2.698009E+000,1.122902E+003,2.174962E+003,0.000000E+000,3.449471E+003
220,04/09/14 10:01:00,04/09/14 11:00:00,4.552591E+002,1.909951E+002,2.639529E+002,3.111222E-001,5.985699E+003,5.022605E+003,7.086259E+003,3.977774E+002
221,04/09/14 10:01:00,04/09/14 11:00:00,4.364853E+002,1.777041E+002,2.581444E+002,6.367484E-001,5.738863E+003,4.673093E+003,6.930321E+003,8.140986E+002
222,04/09/14 10:01:00,04/09/14 11:00:00,4.469337E+002,1.830985E+002,2.633238E+002,5.113745E-001,5.876237E+003,4.814949E+003,7.069368E+003,6.538049E+002
223,04/09/14 10:01:00,04/09/14 11:00:00,4.512117E+002,1.953013E+002,2.557113E+002,1.990982E-001,5.932484E+003,5.135845E+003,6.865000E+003,2.545519E+002
224,04/09/14 10:01:00,04/09/14 11:00:00,2.601340E+002,1.776812E+002,8.183114E+001,6.216432E-001,3.420214E+003,4.672491E+003,2.196894E+003,7.947861E+002
225,04/09/14 10:01:00,04/09/14 11:00:00,4.246654E+002,1.990147E+002,2.255538E+002,9.687061E-002,5.583457E+003,5.233499E+003,6.055370E+003,1.238515E+002
226,04/09/14 10:01:00,04/09/14 11:00:00,1.502058E+002,1.489540E+002,0.000000E+000,1.251750E+000,1.974890E+003,3.917050E+003,0.000000E+000,1.600393E+003
227,04/09/14 10:01:00,04/09/14 11:00:00,1.311268E+002,1.294047E+002,0.000000E+000,1.722091E+000,1.724041E+003,3.402960E+003,0.000000E+000,2.201735E+003
228,04/09/14 10:01:00,04/09/14 11:00:00,1.122310E+002,1.100899E+002,0.000000E+000,2.141123E+000,1.475602E+003,2.895038E+003,0.000000E+000,2.737478E+003
229,04/09/14 10:01:00,04/09/14 11:00:00,4.542308E+002,1.947647E+002,2.592560E+002,2.101267E-001,5.972179E+003,5.121736E+003,6.960162E+003,2.686522E+002
230,04/09/14 10:01:00,04/09/14 11:00:00,2.314267E+002,1.707865E+002,5.988419E+001,7.560108E-001,3.042774E+003,4.491179E+003,1.607692E+003,9.665785E+002
231,04/09/14 10:01:00,04/09/14 11:00:00,3.906265E+002,1.933555E+002,1.971257E+002,1.452647E-001,5.135917E+003,5.084678E+003,5.292171E+003,1.857245E+002
232,04/09/14 10:01:00,04/09/14 11:00:00,4.073128E+002,1.579954E+002,2.482007E+002,1.116735E+000,5.355306E+003,4.154811E+003,6.663364E+003,1.427773E+003
233,04/09/14 10:01:00,04/09/14 11:00:00,8.868633E+001,8.607840E+001,0.000000E+000,2.607923E+000,1.166039E+003,2.263607E+003,0.000000E+000,3.334294E+003
234,04/09/14 10:01:00,04/09/14 11:00:00,1.967458E+002,1.268511E+002,6.811996E+001,1.774705E+000,2.586793E+003,3.335809E+003,1.828795E+003,2.269004E+003
235,04/09/14 10:01:00,04/09/14 11:00:00,3.817199E+002,1.514065E+002,2.290561E+002,1.257271E+000,5.018813E+003,3.981543E+003,6.149396E+003,1.607452E+003
236,04/09/14 10:01:00,04/09/14 11:00:00,6.851357E+001,6.550002E+001,0.000000E+000,3.013547E+000,9.008093E+002,1.722457E+003,0.000000E+000,3.852894E+003
237,04/09/14 10:01:00,04/09/14 11:00:00,1.088480E+002,1.018365E+002,4.690249E+000,2.321259E+000,1.431122E+003,2.677999E+003,1.259176E+002,2.967788E+003
238,04/09/14 10:01:00,04/09/14 11:00:00,3.870805E+002,1.806525E+002,2.064164E+002,1.157668E-002,5.089294E+003,4.750627E+003,5.541596E+003,1.480107E+001
239,04/09/14 10:01:00,04/09/14 11:00:00,5.951065E+001,5.629062E+001,0.000000E+000,3.220035E+000,7.824399E+002,1.480277E+003,0.000000E+000,4.116894E+003
240,04/09/14 10:01:00,04/09/14 11:00:00,2.436628E+002,1.307892E+002,1.111501E+002,1.723563E+000,3.203653E+003,3.439370E+003,2.984010E+003,2.203617E+003
241,04/09/14 10:01:00,04/09/14 11:00:00,3.910941E+002,1.973282E+002,1.936548E+002,1.110416E-001,5.142064E+003,5.189148E+003,5.198988E+003,1.419695E+002
242,04/09/14 10:01:00,04/09/14 11:00:00,8.397055E+001,7.325703E+001,7.833075E+000,2.880442E+000,1.104036E+003,1.926443E+003,2.102921E+002,3.682716E+003
243,04/09/14 10:01:00,04/09/14 11:00:00,2.805224E+002,1.436387E+002,1.354398E+002,1.443902E+000,3.688279E+003,3.777272E+003,3.636110E+003,1.846064E+003
244,04/09/14 10:01:00,04/09/14 11:00:00,1.406855E+002,1.391843E+002,0.000000E+000,1.501169E+000,1.849718E+003,3.660136E+003,0.000000E+000,1.919282E+003
245,04/09/14 10:01:00,04/09/14 11:00:00,4.583034E+001,4.257061E+001,0.000000E+000,3.259732E+000,6.025725E+002,1.119481E+003,0.000000E+000,4.167648E+003
246,04/09/14 10:01:00,04/09/14 11:00:00,2.983056E+001,2.789298E+001,0.000000E+000,1.937579E+000,3.922090E+002,7.335028E+002,0.000000E+000,2.477242E+003
247,04/09/14 10:01:00,04/09/14 11:00:00,3.236858E+002,1.292258E+002,1.931665E+002,1.293524E+000,4.255787E+003,3.398257E+003,5.185877E+003,1.653803E+003
248,04/09/14 10:01:00,04/09/14 11:00:00,3.406315E+002,1.328736E+002,2.067118E+002,1.045998E+000,4.478587E+003,3.494184E+003,5.549526E+003,1.337334E+003
249,04/09/14 10:01:00,04/09/14 11:00:00,4.507979E+002,1.822337E+002,2.679884E+002,5.757563E-001,5.927043E+003,4.792206E+003,7.194599E+003,7.361185E+002
250,04/09/14 10:01:00,04/09/14 11:00:00,4.969656E+001,4.838802E+001,0.000000E+000,1.308536E+000,6.534051E+002,1.272462E+003,0.000000E+000,1.672995E+003
251,04/09/14 10:01:00,04/09/14 11:00:00,5.389703E+001,5.307221E+001,0.000000E+000,8.248233E-001,7.086326E+002,1.395642E+003,0.000000E+000,1.054557E+003
252,04/09/14 10:01:00,04/09/14 11:00:00,2.848253E+002,1.152026E+002,1.678638E+002,1.758852E+000,3.744853E+003,3.029488E+003,4.506585E+003,2.248736E+003
253,04/09/14 10:01:00,04/09/14 11:00:00,4.249167E+002,1.693661E+002,2.547216E+002,8.291007E-001,5.586761E+003,4.453827E+003,6.838428E+003,1.060026E+003
254,04/09/14 10:01:00,04/09/14 11:00:00,1.366205E+002,8.959661E+001,4.480762E+001,2.216215E+000,1.796271E+003,2.356126E+003,1.202936E+003,2.833485E+003
255,04/09/14 10:01:00,04/09/14 11:00:00,2.501525E+002,1.043400E+002,1.438649E+002,1.947630E+000,3.288979E+003,2.743832E+003,3.862295E+003,2.490093E+003
256,04/09/14 10:01:00,04/09/14 11:00:00,3.560839E+002,1.413007E+002,2.137036E+002,1.079614E+000,4.681753E+003,3.715790E+003,5.737231E+003,1.380313E+003
257,04/09/14 10:01:00,04/09/14 11:00:00,1.709687E+002,9.554570E+001,7.311330E+001,2.309710E+000,2.247879E+003,2.512569E+003,1.962849E+003,2.953021E+003
258,04/09/14 10:01:00,04/09/14 11:00:00,4.133882E+002,1.657537E+002,2.467381E+002,8.964094E-001,5.435185E+003,4.358832E+003,6.624098E+003,1.146082E+003
259,04/09/14 10:01:00,04/09/14 11:00:00,1.308852E+002,9.114404E+001,3.928288E+001,4.582325E-001,1.720865E+003,2.396819E+003,1.054615E+003,5.858615E+002
260,04/09/14 10:01:00,04/09/14 11:00:00,1.290833E+002,1.185420E+002,1.008392E+001,4.573561E-001,1.697173E+003,3.117304E+003,2.707196E+002,5.847411E+002
261,04/09/14 10:01:00,04/09/14 11:00:00,7.672351E+001,7.398323E+001,0.000000E+000,2.740283E+000,1.008753E+003,1.945540E+003,0.000000E+000,3.503519E+003
262,04/09/14 10:01:00,04/09/14 11:00:00,1.060602E+002,1.037892E+002,0.000000E+000,2.271020E+000,1.394468E+003,2.729348E+003,0.000000E+000,2.903555E+003
263,04/09/14 10:01:00,04/09/14 11:00:00,8.177103E+001,7.902166E+001,0.000000E+000,2.749370E+000,1.075117E+003,2.078036E+003,0.000000E+000,3.515137E+003
264,04/09/14 10:01:00,04/09/14 11:00:00,9.021543E+001,8.763015E+001,0.000000E+000,2.585279E+000,1.186143E+003,2.304414E+003,0.000000E+000,3.305343E+003
265,04/09/14 10:01:00,04/09/14 11:00:00,2.531073E+002,9.877750E+001,1.524281E+002,1.901772E+000,3.327829E+003,2.597556E+003,4.092187E+003,2.431462E+003
266,04/09/14 10:01:00,04/09/14 11:00:00,2.897937E+002,1.095676E+002,1.788701E+002,1.355936E+000,3.810177E+003,2.881304E+003,4.802069E+003,1.733598E+003
267,04/09/14 10:01:00,04/09/14 11:00:00,1.979770E+002,9.414516E+001,1.016222E+002,2.209642E+000,2.602981E+003,2.475739E+003,2.728219E+003,2.825082E+003
268,04/09/14 10:01:00,04/09/14 11:00:00,3.013968E+002,1.178715E+002,1.824088E+002,1.116454E+000,3.962734E+003,3.099673E+003,4.897071E+003,1.427414E+003
269,04/09/14 10:01:00,04/09/14 11:00:00,3.137323E+002,1.138479E+002,1.983043E+002,1.580196E+000,4.124920E+003,2.993862E+003,5.323811E+003,2.020320E+003
270,04/09/14 10:01:00,04/09/14 11:00:00,8.300580E+001,8.016949E+001,1.318302E-001,2.704485E+000,1.091352E+003,2.108220E+003,3.539202E+000,3.457750E+003
271,04/09/14 10:01:00,04/09/14 11:00:00,8.147998E+001,7.873135E+001,0.000000E+000,2.748625E+000,1.071290E+003,2.070402E+003,0.000000E+000,3.514185E+003
272,04/09/14 10:01:00,04/09/14 11:00:00,8.092369E+001,7.820172E+001,0.000000E+000,2.721967E+000,1.063976E+003,2.056474E+003,0.000000E+000,3.480103E+003
273,04/09/14 10:01:00,04/09/14 11:00:00,7.005116E+001,6.709669E+001,0.000000E+000,2.954465E+000,9.210254E+002,1.764445E+003,0.000000E+000,3.777356E+003
274,04/09/14 10:01:00,04/09/14 11:00:00,8.202593E+001,7.932536E+001,0.000000E+000,2.700577E+000,1.078468E+003,2.086022E+003,0.000000E+000,3.452754E+003
275,04/09/14 10:01:00,04/09/14 11:00:00,7.535883E+001,7.249542E+001,0.000000E+000,2.863406E+000,9.908099E+002,1.906415E+003,0.000000E+000,3.660935E+003
276,04/09/14 10:01:00,04/09/14 11:00:00,2.556720E+002,9.393650E+001,1.597955E+002,1.939997E+000,3.361548E+003,2.470252E+003,4.289978E+003,2.480334E+003
277,04/09/14 10:01:00,04/09/14 11:00:00,2.699577E+002,9.302325E+001,1.754071E+002,1.527389E+000,3.549376E+003,2.446236E+003,4.709098E+003,1.952804E+003
278,04/09/14 10:01:00,04/09/14 11:00:00,1.910684E+002,9.675228E+001,9.206008E+001,2.256078E+000,2.512148E+003,2.544299E+003,2.471507E+003,2.884452E+003
279,04/09/14 10:01:00,04/09/14 11:00:00,2.829368E+002,1.011838E+002,1.805545E+002,1.198557E+000,3.720023E+003,2.660833E+003,4.847289E+003,1.532385E+003
280,04/09/14 10:01:00,04/09/14 11:00:00,1.601101E+002,1.181718E+002,4.020772E+001,1.730573E+000,2.105110E+003,3.107568E+003,1.079444E+003,2.212581E+003
281,04/09/14 10:01:00,04/09/14 11:00:00,2.730499E+002,9.576949E+001,1.761821E+002,1.098402E+000,3.590032E+003,2.518454E+003,4.729903E+003,1.404334E+003
282,04/09/14 10:01:00,04/09/14 11:00:00,9.124983E+001,8.859653E+001,1.587573E-001,2.494535E+000,1.199743E+003,2.329827E+003,4.262106E+000,3.189325E+003
283,04/09/14 10:01:00,04/09/14 11:00:00,8.489963E+001,8.219254E+001,0.000000E+000,2.707088E+000,1.116251E+003,2.161421E+003,0.000000E+000,3.461078E+003
284,04/09/14 10:01:00,04/09/14 11:00:00,7.829682E+001,7.549523E+001,0.000000E+000,2.801590E+000,1.029438E+003,1.985301E+003,0.000000E+000,3.581902E+003
285,04/09/14 10:01:00,04/09/14 11:00:00,3.466665E+002,1.245183E+002,2.207591E+002,1.389140E+000,4.557936E+003,3.274463E+003,5.926648E+003,1.776050E+003
286,04/09/14 10:01:00,04/09/14 11:00:00,3.496530E+002,1.220576E+002,2.265292E+002,1.066171E+000,4.597200E+003,3.209754E+003,6.081556E+003,1.363126E+003
287,04/09/14 10:01:00,04/09/14 11:00:00,2.571927E+002,1.198440E+002,1.356039E+002,1.744779E+000,3.381542E+003,3.151544E+003,3.640513E+003,2.230742E+003
288,04/09/14 10:01:00,04/09/14 11:00:00,3.415934E+002,1.198116E+002,2.207836E+002,9.981068E-001,4.491233E+003,3.150692E+003,5.927306E+003,1.276104E+003
289,04/09/14 10:01:00,04/09/14 11:00:00,6.644263E+001,6.338322E+001,0.000000E+000,3.059414E+000,8.735808E+002,1.666791E+003,0.000000E+000,3.911536E+003
290,04/09/14 10:01:00,04/09/14 11:00:00,1.303859E+002,1.018270E+002,2.645844E+001,2.100461E+000,1.714300E+003,2.677749E+003,7.103212E+002,2.685491E+003
291,04/09/14 10:01:00,04/09/14 11:00:00,7.569702E+001,7.282676E+001,0.000000E+000,2.870259E+000,9.952565E+002,1.915128E+003,0.000000E+000,3.669697E+003
292,04/09/14 10:01:00,04/09/14 11:00:00,8.176984E+001,7.904671E+001,0.000000E+000,2.723124E+000,1.075101E+003,2.078695E+003,0.000000E+000,3.481582E+003
293,04/09/14 10:01:00,04/09/14 11:00:00,3.616303E+002,1.326080E+002,2.277883E+002,1.234066E+000,4.754678E+003,3.487197E+003,6.115358E+003,1.577783E+003
294,04/09/14 10:01:00,04/09/14 11:00:00,3.972844E+002,1.413378E+002,2.552343E+002,7.121509E-001,5.223453E+003,3.716767E+003,6.852194E+003,9.105024E+002
295,04/09/14 10:01:00,04/09/14 11:00:00,2.413018E+002,1.195481E+002,1.200292E+002,1.724439E+000,3.172610E+003,3.143762E+003,3.222385E+003,2.204738E+003
296,04/09/14 10:01:00,04/09/14 11:00:00,3.824439E+002,1.318602E+002,2.498381E+002,7.456098E-001,5.028332E+003,3.467532E+003,6.707323E+003,9.532805E+002
297,04/09/14 10:01:00,04/09/14 11:00:00,7.445051E+001,7.158865E+001,0.000000E+000,2.861864E+000,9.788674E+002,1.882570E+003,0.000000E+000,3.658963E+003
298,04/09/14 10:01:00,04/09/14 11:00:00,1.017443E+002,9.828934E+001,1.205438E+000,2.249559E+000,1.337724E+003,2.584719E+003,3.236200E+001,2.876116E+003
299,04/09/14 10:01:00,04/09/14 11:00:00,9.340885E+001,9.091724E+001,0.000000E+000,2.491608E+000,1.228130E+003,2.390855E+003,0.000000E+000,3.185583E+003
300,04/09/14 10:01:00,04/09/14 11:00:00,3.296353E+002,1.136600E+002,2.151537E+002,8.215730E-001,4.334010E+003,2.988920E+003,5.776164E+003,1.050401E+003
301,04/09/14 10:01:00,04/09/14 11:00:00,2.417701E+002,1.157111E+002,1.254779E+002,5.811387E-001,3.178769E+003,3.042859E+003,3.368665E+003,7.430001E+002
